Date;Open;High;Low;Last Close;Chg.%;
"06/29/2012";"1886.36";"1978.01";"1886.30";"1975.35";"+4.79%";
"07/02/2012";"1975.55";"2013.98";"1972.23";"2013.72";"+1.94%";
"07/03/2012";"2014.45";"2027.55";"2009.99";"2021.47";"+0.38%";
"07/04/2012";"2021.66";"2026.59";"2008.43";"2015.03";"-0.32%";
"07/05/2012";"2014.84";"2024.94";"1978.89";"1997.83";"-0.85%";
"07/06/2012";"1996.66";"1996.66";"1956.43";"1956.66";"-2.06%";
"07/09/2012";"1953.55";"1960.40";"1935.98";"1947.16";"-0.49%";
"07/10/2012";"1946.84";"1976.70";"1941.20";"1966.23";"+0.98%";
"07/11/2012";"1964.18";"1970.36";"1955.12";"1960.34";"-0.30%";
"07/12/2012";"1959.80";"1964.31";"1933.82";"1934.36";"-1.33%";
"07/13/2012";"1934.90";"1969.26";"1934.90";"1960.81";"+1.37%";
"07/16/2012";"1960.65";"1971.85";"1953.47";"1962.65";"+0.09%";
"07/17/2012";"1963.52";"1982.34";"1962.10";"1967.94";"+0.27%";
"07/18/2012";"1968.12";"1986.51";"1962.30";"1985.45";"+0.89%";
"07/19/2012";"1986.64";"2006.48";"1984.69";"2006.48";"+1.06%";
"07/20/2012";"2006.84";"2008.06";"1953.90";"1954.59";"-2.59%";
"07/23/2012";"1954.59";"1954.59";"1880.29";"1898.49";"-2.87%";
"07/24/2012";"1898.49";"1909.04";"1884.05";"1893.41";"-0.27%";
"07/25/2012";"1893.39";"1907.69";"1884.93";"1898.26";"+0.26%";
"07/26/2012";"1899.47";"1963.76";"1893.48";"1963.76";"+3.45%";
"07/27/2012";"1963.80";"1978.48";"1947.13";"1976.30";"+0.64%";
"07/30/2012";"1976.30";"2019.11";"1976.30";"2019.11";"+2.17%";
"07/31/2012";"2018.88";"2021.74";"1983.91";"2014.80";"-0.21%";
"08/01/2012";"2014.80";"2014.89";"1985.28";"1996.25";"-0.92%";
"08/02/2012";"1996.25";"2004.07";"1945.46";"1945.46";"-2.54%";
"08/03/2012";"1945.16";"2013.34";"1945.16";"2007.92";"+3.21%";
"08/06/2012";"2008.22";"2043.77";"2007.36";"2039.52";"+1.57%";
"08/07/2012";"2039.85";"2054.86";"2023.43";"2050.50";"+0.54%";
"08/08/2012";"2050.76";"2052.97";"2022.59";"2052.97";"+0.12%";
"08/09/2012";"2052.97";"2065.06";"2048.12";"2060.19";"+0.35%";
"08/10/2012";"2059.80";"2059.80";"2041.52";"2050.04";"-0.49%";
"08/13/2012";"2050.27";"2055.46";"2039.50";"2051.21";"+0.06%";
"08/14/2012";"2051.50";"2059.50";"2046.54";"2055.51";"+0.21%";
"08/16/2012";"2055.67";"2085.23";"2046.25";"2084.89";"+1.43%";
"08/17/2012";"2084.47";"2108.68";"2084.05";"2106.08";"+1.02%";
"08/20/2012";"2106.08";"2118.66";"2075.62";"2081.73";"-1.16%";
"08/21/2012";"2081.71";"2097.22";"2077.59";"2090.83";"+0.44%";
"08/22/2012";"2090.80";"2090.80";"2069.75";"2071.36";"-0.93%";
"08/23/2012";"2071.43";"2088.14";"2051.82";"2055.53";"-0.76%";
"08/24/2012";"2055.19";"2055.60";"2020.21";"2032.19";"-1.14%";
"08/27/2012";"2032.58";"2056.18";"2016.32";"2046.39";"+0.70%";
"08/28/2012";"2046.09";"2046.40";"2026.72";"2027.96";"-0.90%";
"08/29/2012";"2027.77";"2032.94";"2015.50";"2024.78";"-0.16%";
"08/30/2012";"2024.65";"2026.68";"1988.98";"1989.75";"-1.73%";
"08/31/2012";"1989.86";"2021.18";"1983.89";"2016.55";"+1.35%";
"09/03/2012";"2016.16";"2033.85";"2011.45";"2023.16";"+0.33%";
"09/04/2012";"2023.17";"2033.47";"2013.46";"2017.86";"-0.26%";
"09/05/2012";"2017.94";"2032.04";"2008.31";"2031.34";"+0.67%";
"09/06/2012";"2031.30";"2098.84";"2031.17";"2098.66";"+3.31%";
"09/07/2012";"2098.52";"2122.32";"2098.52";"2116.94";"+0.87%";
"09/10/2012";"2117.17";"2126.35";"2108.22";"2114.40";"-0.12%";
"09/11/2012";"2114.09";"2128.08";"2090.80";"2127.71";"+0.63%";
"09/12/2012";"2127.95";"2152.76";"2127.95";"2149.08";"+1.00%";
"09/13/2012";"2149.26";"2156.61";"2121.37";"2131.87";"-0.80%";
"09/14/2012";"2131.89";"2210.11";"2131.49";"2208.86";"+3.61%";
"09/17/2012";"2208.97";"2209.01";"2186.24";"2197.98";"-0.49%";
"09/18/2012";"2197.87";"2197.87";"2157.05";"2169.02";"-1.32%";
"09/19/2012";"2168.73";"2180.15";"2154.30";"2166.11";"-0.13%";
"09/20/2012";"2166.09";"2166.09";"2129.29";"2140.71";"-1.17%";
"09/21/2012";"2140.94";"2164.24";"2140.74";"2157.01";"+0.76%";
"09/24/2012";"2157.01";"2157.01";"2127.38";"2140.35";"-0.77%";
"09/25/2012";"2140.32";"2140.32";"2117.69";"2132.76";"-0.35%";
"09/26/2012";"2132.76";"2132.83";"2083.40";"2089.78";"-2.02%";
"09/27/2012";"2090.00";"2109.05";"2086.64";"2108.47";"+0.89%";
"09/28/2012";"2108.73";"2117.08";"2075.13";"2089.74";"-0.89%";
"10/01/2012";"2089.75";"2126.84";"2086.41";"2125.98";"+1.73%";
"10/02/2012";"2125.89";"2134.52";"2106.16";"2125.27";"-0.03%";
"10/03/2012";"2125.09";"2140.42";"2115.10";"2139.51";"+0.67%";
"10/04/2012";"2139.67";"2147.88";"2125.10";"2146.15";"+0.31%";
"10/05/2012";"2146.34";"2180.96";"2141.62";"2172.70";"+1.24%";
"10/08/2012";"2172.64";"2172.64";"2143.36";"2148.37";"-1.12%";
"10/09/2012";"2148.50";"2152.84";"2126.57";"2133.30";"-0.70%";
"10/10/2012";"2133.38";"2137.28";"2120.35";"2128.03";"-0.25%";
"10/11/2012";"2127.71";"2162.11";"2118.01";"2160.52";"+1.53%";
"10/12/2012";"2160.60";"2166.10";"2143.97";"2150.12";"-0.48%";
"10/15/2012";"2150.18";"2168.19";"2149.10";"2168.19";"+0.84%";
"10/16/2012";"2168.45";"2199.12";"2168.45";"2199.12";"+1.43%";
"10/17/2012";"2199.31";"2227.32";"2195.31";"2227.32";"+1.28%";
"10/18/2012";"2227.25";"2233.26";"2220.71";"2229.76";"+0.11%";
"10/19/2012";"2229.85";"2230.29";"2193.21";"2194.15";"-1.60%";
"10/22/2012";"2194.15";"2203.06";"2186.09";"2193.96";"-0.01%";
"10/23/2012";"2194.07";"2194.80";"2142.65";"2145.80";"-2.20%";
"10/24/2012";"2145.76";"2158.06";"2136.26";"2144.85";"-0.04%";
"10/25/2012";"2144.94";"2161.10";"2142.00";"2146.86";"+0.09%";
"10/29/2012";"2146.96";"2159.11";"2133.03";"2136.07";"-0.50%";
"10/30/2012";"2136.13";"2176.91";"2134.11";"2176.37";"+1.89%";
"10/31/2012";"2176.40";"2189.59";"2171.61";"2184.16";"+0.36%";
"11/02/2012";"2184.48";"2226.99";"2184.48";"2226.70";"+1.95%";
"11/05/2012";"2227.06";"2227.32";"2208.83";"2221.38";"-0.24%";
"11/06/2012";"2221.39";"2231.99";"2210.98";"2231.24";"+0.44%";
"11/07/2012";"2231.28";"2241.18";"2188.20";"2203.83";"-1.23%";
"11/08/2012";"2204.22";"2205.41";"2174.00";"2175.20";"-1.30%";
"11/09/2012";"2175.49";"2183.62";"2159.27";"2183.26";"+0.37%";
"11/12/2012";"2183.42";"2188.69";"2173.44";"2183.43";"+0.01%";
"11/13/2012";"2183.41";"2183.41";"2151.49";"2175.37";"-0.37%";
"11/14/2012";"2175.53";"2196.35";"2169.00";"2175.90";"+0.02%";
"11/15/2012";"2175.71";"2179.74";"2160.15";"2170.01";"-0.27%";
"11/16/2012";"2170.23";"2180.00";"2156.97";"2157.01";"-0.60%";
"11/19/2012";"2157.38";"2195.48";"2157.38";"2195.41";"+1.78%";
"11/20/2012";"2195.58";"2201.15";"2184.38";"2201.15";"+0.26%";
"11/21/2012";"2201.28";"2201.28";"2186.88";"2191.04";"-0.46%";
"11/22/2012";"2190.90";"2213.73";"2189.64";"2213.73";"+1.04%";
"11/23/2012";"2213.80";"2244.09";"2211.51";"2242.44";"+1.30%";
"11/26/2012";"2242.30";"2247.31";"2229.24";"2244.88";"+0.11%";
"11/27/2012";"2244.88";"2271.67";"2244.88";"2261.82";"+0.75%";
"11/28/2012";"2261.50";"2261.50";"2235.75";"2257.54";"-0.19%";
"11/29/2012";"2257.41";"2297.80";"2256.90";"2296.22";"+1.71%";
"11/30/2012";"2296.22";"2311.19";"2292.47";"2301.99";"+0.25%";
"12/03/2012";"2302.03";"2327.81";"2294.88";"2304.40";"+0.10%";
"12/04/2012";"2304.51";"2305.75";"2290.06";"2297.92";"-0.28%";
"12/05/2012";"2298.24";"2325.83";"2298.24";"2318.11";"+0.88%";
"12/06/2012";"2318.26";"2349.85";"2318.26";"2340.05";"+0.95%";
"12/07/2012";"2339.95";"2348.13";"2325.79";"2325.79";"-0.61%";
"12/10/2012";"2325.79";"2332.30";"2304.96";"2331.65";"+0.25%";
"12/11/2012";"2331.48";"2349.62";"2325.36";"2348.20";"+0.71%";
"12/12/2012";"2348.26";"2360.20";"2344.81";"2357.55";"+0.40%";
"12/13/2012";"2357.63";"2369.80";"2350.79";"2369.80";"+0.52%";
"12/14/2012";"2369.95";"2371.77";"2359.76";"2367.17";"-0.11%";
"12/17/2012";"2367.25";"2374.04";"2358.05";"2369.10";"+0.08%";
"12/18/2012";"2369.06";"2408.83";"2369.06";"2404.68";"+1.50%";
"12/19/2012";"2404.68";"2437.09";"2404.68";"2427.37";"+0.94%";
"12/20/2012";"2427.30";"2427.37";"2407.74";"2411.77";"-0.64%";
"12/21/2012";"2411.22";"2411.64";"2372.01";"2404.37";"-0.31%";
"12/27/2012";"2404.34";"2424.23";"2389.73";"2416.74";"+0.51%";
"12/28/2012";"2419.72";"2420.65";"2391.26";"2401.21";"-0.64%";
"01/02/2013";"2402.22";"2476.24";"2402.22";"2476.24";"+3.12%";
"01/03/2013";"2476.24";"2486.88";"2466.50";"2486.88";"+0.43%";
"01/04/2013";"2486.94";"2490.07";"2468.06";"2483.05";"-0.15%";
"01/07/2013";"2482.82";"2496.37";"2479.46";"2484.01";"+0.04%";
"01/08/2013";"2483.98";"2490.11";"2472.73";"2481.13";"-0.12%";
"01/09/2013";"2483.92";"2495.34";"2473.73";"2494.76";"+0.55%";
"01/10/2013";"2495.20";"2501.16";"2457.93";"2477.93";"-0.67%";
"01/11/2013";"2478.03";"2480.66";"2442.02";"2468.10";"-0.40%";
"01/14/2013";"2468.41";"2481.75";"2452.86";"2459.68";"-0.34%";
"01/15/2013";"2459.68";"2465.18";"2430.25";"2449.26";"-0.42%";
"01/16/2013";"2449.32";"2451.07";"2434.30";"2447.15";"-0.09%";
"01/17/2013";"2447.01";"2470.38";"2432.35";"2470.38";"+0.95%";
"01/18/2013";"2470.48";"2481.32";"2458.54";"2458.54";"-0.48%";
"01/21/2013";"2458.90";"2464.40";"2434.06";"2446.74";"-0.48%";
"01/22/2013";"2445.84";"2447.43";"2416.72";"2436.89";"-0.40%";
"01/23/2013";"2437.12";"2440.34";"2405.92";"2439.45";"+0.11%";
"01/24/2013";"2439.58";"2444.57";"2427.61";"2444.57";"+0.21%";
"01/25/2013";"2443.57";"2466.05";"2436.63";"2459.38";"+0.61%";
"01/28/2013";"2459.70";"2468.45";"2451.51";"2459.22";"-0.01%";
"01/29/2013";"2462.60";"2465.69";"2440.50";"2460.65";"+0.06%";
"01/30/2013";"2460.82";"2461.77";"2439.68";"2448.37";"-0.50%";
"01/31/2013";"2448.02";"2452.01";"2428.44";"2446.04";"-0.10%";
"02/01/2013";"2446.15";"2448.52";"2427.16";"2440.39";"-0.23%";
"02/04/2013";"2440.27";"2444.06";"2385.34";"2385.34";"-2.26%";
"02/05/2013";"2385.32";"2395.46";"2371.41";"2387.88";"+0.11%";
"02/06/2013";"2387.28";"2404.21";"2372.99";"2380.64";"-0.30%";
"02/07/2013";"2380.64";"2400.23";"2367.81";"2367.81";"-0.54%";
"02/08/2013";"2367.82";"2410.84";"2367.82";"2405.55";"+1.59%";
"02/11/2013";"2405.44";"2414.30";"2395.61";"2405.76";"+0.01%";
"02/12/2013";"2405.85";"2422.37";"2399.06";"2419.75";"+0.58%";
"02/13/2013";"2419.76";"2440.90";"2418.87";"2437.74";"+0.74%";
"02/14/2013";"2437.71";"2437.71";"2398.78";"2416.96";"-0.85%";
"02/15/2013";"2417.19";"2417.36";"2398.53";"2400.09";"-0.70%";
"02/18/2013";"2399.91";"2403.83";"2388.35";"2394.24";"-0.24%";
"02/19/2013";"2394.10";"2408.54";"2383.79";"2407.51";"+0.55%";
"02/20/2013";"2407.51";"2429.57";"2406.00";"2428.68";"+0.88%";
"02/21/2013";"2428.31";"2428.39";"2378.84";"2385.21";"-1.79%";
"02/22/2013";"2385.02";"2425.53";"2385.02";"2421.64";"+1.53%";
"02/25/2013";"2421.98";"2462.45";"2421.85";"2444.14";"+0.93%";
"02/26/2013";"2443.83";"2443.83";"2379.48";"2401.31";"-1.75%";
"02/27/2013";"2400.96";"2434.34";"2399.65";"2434.34";"+1.38%";
"02/28/2013";"2434.74";"2471.86";"2434.74";"2466.60";"+1.33%";
"03/01/2013";"2467.27";"2473.95";"2435.08";"2468.08";"+0.06%";
"03/04/2013";"2468.08";"2471.17";"2441.98";"2463.31";"-0.19%";
"03/05/2013";"2463.55";"2514.17";"2463.55";"2509.59";"+1.88%";
"03/06/2013";"2509.74";"2531.70";"2504.39";"2506.43";"-0.13%";
"03/07/2013";"2506.95";"2521.23";"2504.84";"2509.27";"+0.11%";
"03/08/2013";"2509.35";"2550.27";"2509.35";"2548.84";"+1.58%";
"03/11/2013";"2549.27";"2550.36";"2513.78";"2526.52";"-0.88%";
"03/12/2013";"2526.52";"2539.17";"2509.14";"2509.14";"-0.69%";
"03/13/2013";"2509.35";"2510.12";"2480.58";"2493.90";"-0.61%";
"03/14/2013";"2493.41";"2515.60";"2492.84";"2512.70";"+0.75%";
"03/15/2013";"2512.99";"2518.75";"2494.01";"2496.47";"-0.65%";
"03/18/2013";"2495.86";"2495.86";"2427.04";"2470.82";"-1.03%";
"03/19/2013";"2470.84";"2471.46";"2441.18";"2443.66";"-1.10%";
"03/20/2013";"2444.28";"2478.37";"2444.28";"2465.83";"+0.91%";
"03/21/2013";"2465.83";"2466.61";"2439.74";"2452.36";"-0.55%";
"03/22/2013";"2452.19";"2453.36";"2420.29";"2421.68";"-1.25%";
"03/25/2013";"2422.28";"2450.19";"2373.79";"2379.69";"-1.73%";
"03/26/2013";"2380.66";"2386.19";"2351.70";"2376.34";"-0.14%";
"03/27/2013";"2376.39";"2388.64";"2340.36";"2357.95";"-0.77%";
"03/28/2013";"2357.58";"2368.74";"2346.14";"2352.01";"-0.25%";
"04/02/2013";"2352.90";"2382.55";"2352.74";"2382.55";"+1.30%";
"04/03/2013";"2383.27";"2385.87";"2362.04";"2373.75";"-0.37%";
"04/04/2013";"2373.08";"2383.77";"2355.03";"2355.03";"-0.79%";
"04/05/2013";"2355.01";"2369.66";"2317.15";"2326.91";"-1.19%";
"04/08/2013";"2326.47";"2347.36";"2326.06";"2336.44";"+0.41%";
"04/09/2013";"2337.19";"2383.28";"2337.19";"2380.24";"+1.87%";
"04/10/2013";"2380.24";"2445.66";"2379.42";"2440.44";"+2.53%";
"04/11/2013";"2440.69";"2470.30";"2436.18";"2469.63";"+1.20%";
"04/12/2013";"2469.38";"2469.39";"2428.51";"2437.41";"-1.30%";
"04/15/2013";"2436.62";"2439.95";"2377.39";"2380.50";"-2.33%";
"04/16/2013";"2380.37";"2389.70";"2365.49";"2371.66";"-0.37%";
"04/17/2013";"2371.48";"2389.77";"2335.85";"2343.11";"-1.20%";
"04/18/2013";"2342.81";"2355.01";"2319.93";"2325.82";"-0.74%";
"04/19/2013";"2325.52";"2345.18";"2321.62";"2343.70";"+0.77%";
"04/22/2013";"2343.86";"2372.89";"2342.75";"2352.58";"+0.38%";
"04/23/2013";"2352.53";"2396.25";"2350.94";"2392.09";"+1.68%";
"04/24/2013";"2393.17";"2413.03";"2388.39";"2413.03";"+0.88%";
"04/25/2013";"2412.59";"2438.02";"2403.87";"2438.02";"+1.04%";
"04/26/2013";"2438.37";"2438.90";"2395.33";"2404.80";"-1.36%";
"04/29/2013";"2403.77";"2420.08";"2403.49";"2420.08";"+0.64%";
"04/30/2013";"2419.99";"2433.18";"2404.43";"2414.25";"-0.24%";
"05/02/2013";"2411.50";"2411.94";"2338.16";"2362.78";"-2.13%";
"05/03/2013";"2361.69";"2399.63";"2356.48";"2399.22";"+1.54%";
"05/06/2013";"2398.64";"2416.35";"2398.34";"2416.35";"+0.71%";
"05/07/2013";"2414.88";"2428.44";"2414.88";"2421.71";"+0.22%";
"05/08/2013";"2421.13";"2439.32";"2410.65";"2410.78";"-0.45%";
"05/10/2013";"2412.50";"2453.46";"2405.60";"2444.58";"+1.40%";
"05/13/2013";"2444.71";"2449.97";"2437.13";"2447.20";"+0.11%";
"05/14/2013";"2447.45";"2490.57";"2446.59";"2489.67";"+1.74%";
"05/15/2013";"2489.97";"2496.56";"2475.21";"2494.92";"+0.21%";
"05/16/2013";"2495.00";"2497.74";"2472.14";"2484.77";"-0.41%";
"05/17/2013";"2485.07";"2500.61";"2472.07";"2499.83";"+0.61%";
"05/21/2013";"2499.44";"2521.12";"2481.25";"2521.12";"+0.85%";
"05/22/2013";"2520.65";"2522.54";"2482.67";"2494.87";"-1.04%";
"05/23/2013";"2494.45";"2494.45";"2422.86";"2448.17";"-1.87%";
"05/24/2013";"2448.45";"2465.43";"2435.79";"2447.92";"-0.01%";
"05/27/2013";"2447.82";"2459.96";"2441.01";"2456.56";"+0.35%";
"05/28/2013";"2457.10";"2481.52";"2455.64";"2473.13";"+0.67%";
"05/29/2013";"2472.96";"2474.35";"2445.97";"2450.61";"-0.91%";
"05/31/2013";"2451.19";"2460.43";"2416.69";"2416.69";"-1.38%";
"06/03/2013";"2416.13";"2421.87";"2393.23";"2410.81";"-0.24%";
"06/04/2013";"2410.69";"2423.16";"2407.53";"2411.65";"+0.03%";
"06/05/2013";"2411.47";"2428.07";"2395.94";"2408.14";"-0.15%";
"06/06/2013";"2408.18";"2419.60";"2360.99";"2360.99";"-1.96%";
"06/07/2013";"2361.44";"2416.31";"2361.44";"2409.06";"+2.04%";
"06/10/2013";"2409.16";"2422.18";"2393.17";"2401.07";"-0.33%";
"06/11/2013";"2400.92";"2403.22";"2370.23";"2376.74";"-1.01%";
"06/12/2013";"2373.39";"2374.52";"2348.54";"2355.51";"-0.89%";
"06/13/2013";"2354.37";"2354.39";"2325.16";"2350.23";"-0.22%";
"06/14/2013";"2350.27";"2381.24";"2350.27";"2369.76";"+0.83%";
"06/17/2013";"2369.31";"2384.05";"2367.04";"2371.18";"+0.06%";
"06/18/2013";"2371.18";"2389.62";"2369.96";"2383.11";"+0.50%";
"06/19/2013";"2382.77";"2395.74";"2373.18";"2381.18";"-0.08%";
"06/20/2013";"2380.82";"2380.91";"2318.18";"2320.34";"-2.56%";
"06/21/2013";"2320.34";"2334.37";"2277.50";"2277.50";"-1.85%";
"06/24/2013";"2278.13";"2278.39";"2170.86";"2170.86";"-4.68%";
"06/25/2013";"2170.97";"2223.80";"2170.87";"2190.04";"+0.88%";
"06/26/2013";"2191.25";"2233.05";"2191.25";"2227.52";"+1.71%";
"06/27/2013";"2227.52";"2249.09";"2224.40";"2243.83";"+0.73%";
"06/28/2013";"2244.44";"2264.81";"2217.98";"2223.98";"-0.88%";
"07/01/2013";"2224.11";"2254.68";"2219.94";"2253.82";"+1.34%";
"07/02/2013";"2254.06";"2260.48";"2231.07";"2251.66";"-0.10%";
"07/03/2013";"2251.54";"2252.34";"2197.44";"2210.21";"-1.84%";
"07/04/2013";"2210.44";"2245.33";"2210.18";"2245.33";"+1.59%";
"07/05/2013";"2245.19";"2266.50";"2239.00";"2247.52";"+0.10%";
"07/08/2013";"2247.69";"2276.14";"2242.09";"2266.91";"+0.86%";
"07/09/2013";"2267.05";"2289.68";"2249.63";"2262.91";"-0.18%";
"07/10/2013";"2262.81";"2263.25";"2213.15";"2236.20";"-1.18%";
"07/11/2013";"2235.74";"2282.39";"2235.74";"2280.76";"+1.99%";
"07/12/2013";"2281.00";"2315.89";"2281.00";"2302.54";"+0.95%";
"07/15/2013";"2304.19";"2331.61";"2304.02";"2312.55";"+0.43%";
"07/16/2013";"2312.45";"2314.36";"2286.95";"2290.36";"-0.96%";
"07/17/2013";"2290.30";"2304.47";"2272.17";"2303.68";"+0.58%";
"07/18/2013";"2302.65";"2329.14";"2297.59";"2325.53";"+0.95%";
"07/19/2013";"2325.57";"2327.21";"2300.57";"2300.57";"-1.07%";
"07/22/2013";"2300.57";"2310.89";"2294.49";"2298.24";"-0.10%";
"07/23/2013";"2298.21";"2308.96";"2294.72";"2298.16";"0.00%";
"07/24/2013";"2297.18";"2330.06";"2292.78";"2328.66";"+1.33%";
"07/25/2013";"2328.82";"2334.85";"2303.98";"2324.60";"-0.17%";
"07/26/2013";"2324.04";"2344.84";"2323.59";"2340.48";"+0.68%";
"07/29/2013";"2340.53";"2355.56";"2339.99";"2354.07";"+0.58%";
"07/30/2013";"2354.12";"2354.83";"2329.15";"2334.89";"-0.81%";
"07/31/2013";"2335.18";"2349.58";"2330.82";"2337.74";"+0.12%";
"08/01/2013";"2337.83";"2409.45";"2336.93";"2409.45";"+3.07%";
"08/02/2013";"2411.43";"2419.44";"2398.86";"2416.85";"+0.31%";
"08/05/2013";"2418.63";"2422.18";"2402.73";"2420.84";"+0.17%";
"08/06/2013";"2422.77";"2431.16";"2405.18";"2414.37";"-0.27%";
"08/07/2013";"2413.25";"2413.25";"2385.56";"2410.13";"-0.18%";
"08/08/2013";"2410.08";"2451.36";"2408.71";"2451.34";"+1.71%";
"08/09/2013";"2451.85";"2476.71";"2441.91";"2472.43";"+0.86%";
"08/12/2013";"2472.00";"2481.90";"2452.63";"2481.68";"+0.37%";
"08/13/2013";"2482.85";"2497.92";"2481.59";"2492.93";"+0.45%";
"08/14/2013";"2494.46";"2509.72";"2480.82";"2507.14";"+0.57%";
"08/16/2013";"2509.28";"2535.05";"2496.79";"2535.05";"+1.11%";
"08/19/2013";"2536.99";"2537.11";"2494.88";"2497.93";"-1.46%";
"08/20/2013";"2497.59";"2498.29";"2449.77";"2464.65";"-1.33%";
"08/21/2013";"2465.72";"2475.28";"2453.66";"2456.96";"-0.31%";
"08/22/2013";"2457.01";"2495.56";"2449.57";"2487.06";"+1.23%";
"08/23/2013";"2488.79";"2513.55";"2479.73";"2510.57";"+0.95%";
"08/26/2013";"2511.74";"2511.74";"2484.53";"2499.37";"-0.45%";
"08/27/2013";"2499.42";"2499.75";"2445.03";"2445.37";"-2.16%";
"08/28/2013";"2445.31";"2453.87";"2416.91";"2450.89";"+0.23%";
"08/29/2013";"2451.55";"2465.86";"2447.18";"2458.39";"+0.31%";
"08/30/2013";"2458.34";"2458.91";"2428.93";"2428.93";"-1.20%";
"09/02/2013";"2431.98";"2462.02";"2431.98";"2453.23";"+1.00%";
"09/03/2013";"2455.07";"2470.94";"2451.94";"2460.57";"+0.30%";
"09/04/2013";"2460.76";"2481.60";"2444.83";"2481.35";"+0.84%";
"09/05/2013";"2481.37";"2503.15";"2475.78";"2503.15";"+0.88%";
"09/06/2013";"2503.13";"2503.17";"2475.36";"2497.23";"-0.24%";
"09/09/2013";"2496.07";"2506.91";"2490.54";"2506.51";"+0.37%";
"09/10/2013";"2507.54";"2538.94";"2507.54";"2532.93";"+1.05%";
"09/11/2013";"2533.02";"2549.11";"2529.64";"2543.92";"+0.43%";
"09/12/2013";"2543.93";"2543.93";"2500.06";"2508.59";"-1.39%";
"09/13/2013";"2508.70";"2511.06";"2468.58";"2486.47";"-0.88%";
"09/16/2013";"2486.63";"2516.78";"2486.63";"2514.55";"+1.13%";
"09/17/2013";"2514.68";"2517.80";"2494.49";"2498.85";"-0.62%";
"09/18/2013";"2499.52";"2511.23";"2478.08";"2506.21";"+0.29%";
"09/19/2013";"2506.42";"2532.22";"2503.13";"2515.61";"+0.38%";
"09/20/2013";"2513.62";"2519.95";"2495.55";"2503.77";"-0.47%";
"09/23/2013";"2505.47";"2507.23";"2486.59";"2490.25";"-0.54%";
"09/24/2013";"2490.26";"2514.24";"2489.23";"2512.20";"+0.88%";
"09/25/2013";"2513.83";"2526.18";"2507.12";"2525.74";"+0.54%";
"09/26/2013";"2525.50";"2538.92";"2522.21";"2531.55";"+0.23%";
"09/27/2013";"2532.53";"2548.72";"2532.53";"2548.72";"+0.68%";
"09/30/2013";"2548.59";"2548.59";"2516.53";"2528.45";"-0.80%";
"10/01/2013";"2528.70";"2550.43";"2524.36";"2550.43";"+0.87%";
"10/02/2013";"2550.22";"2551.73";"2529.93";"2541.95";"-0.33%";
"10/03/2013";"2541.80";"2552.26";"2531.91";"2541.56";"-0.02%";
"10/04/2013";"2543.13";"2543.13";"2508.86";"2527.94";"-0.54%";
"10/07/2013";"2527.83";"2527.83";"2494.84";"2501.68";"-1.04%";
"10/08/2013";"2502.19";"2504.59";"2476.96";"2477.36";"-0.97%";
"10/09/2013";"2477.78";"2478.25";"2452.29";"2463.57";"-0.56%";
"10/10/2013";"2463.72";"2514.12";"2463.01";"2514.12";"+2.05%";
"10/11/2013";"2514.35";"2524.03";"2504.18";"2511.77";"-0.09%";
"10/14/2013";"2511.29";"2522.29";"2499.34";"2519.51";"+0.31%";
"10/15/2013";"2519.45";"2547.67";"2516.67";"2547.67";"+1.12%";
"10/16/2013";"2547.89";"2548.64";"2532.23";"2546.06";"-0.06%";
"10/17/2013";"2546.13";"2555.83";"2536.65";"2547.75";"+0.07%";
"10/18/2013";"2550.68";"2572.86";"2539.28";"2572.86";"+0.99%";
"10/21/2013";"2574.43";"2580.70";"2565.97";"2574.18";"+0.05%";
"10/22/2013";"2571.98";"2574.03";"2539.60";"2565.78";"-0.33%";
"10/23/2013";"2562.43";"2562.72";"2543.05";"2551.94";"-0.54%";
"10/24/2013";"2555.07";"2557.97";"2540.21";"2550.38";"-0.06%";
"10/25/2013";"2550.02";"2550.26";"2536.76";"2541.37";"-0.35%";
"10/28/2013";"2541.30";"2558.22";"2531.20";"2537.80";"-0.14%";
"10/29/2013";"2537.83";"2566.71";"2529.24";"2566.71";"+1.14%";
"10/30/2013";"2566.74";"2611.68";"2566.74";"2611.27";"+1.74%";
"10/31/2013";"2610.94";"2618.93";"2599.33";"2602.92";"-0.32%";
"11/04/2013";"2602.71";"2656.77";"2602.71";"2656.66";"+2.06%";
"11/05/2013";"2656.69";"2675.49";"2632.46";"2642.67";"-0.53%";
"11/06/2013";"2643.53";"2668.01";"2641.95";"2665.66";"+0.87%";
"11/07/2013";"2662.10";"2676.80";"2648.62";"2659.91";"-0.22%";
"11/08/2013";"2660.72";"2660.75";"2621.30";"2633.86";"-0.98%";
"11/11/2013";"2633.75";"2648.90";"2629.00";"2646.97";"+0.50%";
"11/12/2013";"2647.09";"2647.09";"2630.15";"2636.57";"-0.39%";
"11/13/2013";"2637.02";"2637.02";"2594.83";"2617.98";"-0.71%";
"11/14/2013";"2618.39";"2625.79";"2597.23";"2607.81";"-0.39%";
"11/15/2013";"2608.12";"2616.48";"2595.93";"2616.48";"+0.33%";
"11/18/2013";"2616.05";"2636.78";"2612.77";"2632.98";"+0.63%";
"11/19/2013";"2632.98";"2638.10";"2618.59";"2621.47";"-0.44%";
"11/20/2013";"2621.98";"2623.09";"2600.36";"2607.34";"-0.54%";
"11/21/2013";"2607.49";"2631.29";"2601.32";"2629.51";"+0.85%";
